text,toxic
"porra sai do meu quarto, não vou aguentar 4 anos. quero a minha privacidade 🙄🙄🙄🙄🙄",1
"rt @user eu tô com o cu piscando pra comprar um monte de roupa sendo que tenho outras coisas pra fazer, deus me segura",1
bota feio nisso,1
eu sou mto sem noção pqp,0
"ela tem cores, curvas, sabores, coisas que seduz 😏💥 https://t.co/dmxcftwfm6",0
@user vou tentar hj! valeu flor 🌸🌸🌸,0
@user @user amiga perdi 50% da minha postura de piranha,0
"Eu só quero dizer que eu amo esse filme com todas as minhas forças desde a primeira vez que vi em 2015 obrigada Disney por nos dar uma trilogia incrível com atores, diretores e todos os envolvidos incríveis. 🥺💕❤️💜💙💛 #Descendants3 https://t.co/1nEqF1PsMO",0
"pras novinha é pau, pra minha ex é tchau e já foi 🎶🎶",1
deve ser muito estranho transar com camisinha néon a gente lá no ato e olha pro meninão ele lá brilhando mais que a ariana grande,1
@user me desbloqueia agr seu fodido👺,1
o frio não ta pra brincadeira não pqp,1
@user mlk mais gato desse site,0
@user odaiv é aberração msm kkkkkk bolsonaro ta é certo de quer acabar com essa promiscuidade msm,0
caralho funciona mesmoo,1
sem nenhum defeitinho,0
"gente, n existe isso de trocar namoro por amizade e vice versa, vcs tem que aprender a separar as coisas rs, nenhuma relação supre a outra. Obvio que seu namorado(a) não deve proibir de sair/falar com seus amigos, ai é outra história... Mas trocar uma relação pela outra, n existe",0
"@user @user No final, o negão xingou o cara de 'nigga'. Eu interpretei q foi em tom irônico, como se o cara q apanhou tivesse xingado ele com essa palavra anteriormente.

Glossário: nigga em inglês é uma ofensa contra pessoas da cor negra. É algo como ""crioulo"" aqui p nós. Muito pejorativo.",0
"rt @user a melhor onda na história da wsl

você é ridículo filipe toledo  https://t.co/evburvdetb",1
pro pessoal do fandom é canon só o que eles querem que seja kkkk pena,0
vai se foder isso n pode acontecer pó,1
pqp ficou incrivelmente bom isso ai caralho,1
que vídeo satisfatório pqp https://t.co/3phrjec8mt,0
"Escolhendo uma personalidade para amanhã:
a) adulta, séria e responsável;
b) sunshine kitty, bem influenciada pelo sol em leão;
c) empoderada e bonita pra caralho;
d) cult, do contra, refinada;
e) séria, Kitty, empoderada e cult.",1
@user deus me dibreee kkkk detesto filme ou documentário de terror,0
@user Caralho queria pegar a jenni de ontem q colocar frnte a frente com essa só pra vc ouvir tudo oq vc me falou ontem jsnjssj VC É INCRIVEL E LINDA,0
puta que pariu to acordada mas eu não queria,1
"vc tem uma lábia do caralho pra desenrolar — chamou pro desenrolo, caiu no papo dos crias, já era https://t.co/ajxonfkrxi",0
"Está havendo uma forte censura por parte das redes sociais contra os canais de direita.

Um espaço que deveria ser plural não está dando oportunidade para opiniões diversas. É lamentável, viu...",0
rt @user caralho 5 meses pra acabar o ano ja kk vai de leve 2019 vc ta muito bom pra acabar,0
meu menino fez gol xjdbxjfndhdhsjs,0
ai gente nao respondendo do jeito q eu planejei na minha cabeça gente toxica do caralho,1
virei o psicólogo,0
se essa conta floppar a gente finge que não aconteceu,0
@user bom apetite amigo 😉,0
"@user tua mãe passa bem? ????? 
corno fdp😂😂😂😂😂😂",1
paguei pau pra editora veneta agora. https://t.co/auilpq5nkm,1
"Para de show, que tu não é a Xuxa.
 Agora pode por favor ir cuidar e dar amor ao seu fav e deixar o meu em paz????????",0
"rt @user minha mãe me recepciona com um “que bom que chegou, limpa a casa pra mim” https://t.co/b1k3n12j7r",0
"sai tchuca vai p lá, que eu gosto só das puta",1
@user na verdade o erro das gays é ficar dando biscoito pra hétero escroto.,0
ele foi feito pra encher de abraços e eu queria tanto... 🥺 https://t.co/g6qeayvrae,0
"@user Você só fala besteira, mas se quiser ir pra Venezuela ou Cuba, abre uma vaquinha pra coletar dinheiro dos trouxas, isso vocês são profissionais.",1
@user @user dorme de sapato por via das dúvidas 😂😂😂,0
@user morre atropelado filho da puta,1
"@user Os mesmos que se fazem de vítimas hoje, não mediram, não medem e não irão medir esforços para verem no poder seus aliados e cúmplices. 

O tempo fará suas máscaras caírem. Depois dirão que foi enganados mais uma vez.

Quem se faz de moderado na defesa da vdd é aliado da mentira!",0
estou me sentindo um lixo,0
completamente apaixonada pelo álvaro morte puta merda amor não tem idade,0
@user ser humano é um lixo,1
"Haja ao contrário - ao invés de maldizer ou falar negativamente sobre alguém, diga algo gentil, positivo, encorajador e edificante acerca dele. Quebre o ciclo vicioso do mal.",0
"rt @user queria que meus pais fossem mais mente aberta quanto a tristeza que eu sinto, minha falta de sono, minha mente conturbada...",0
queria fazer a prova do colégio militar mas não entra quem tem tatuagem então vão tudo toma no cu kkkk,1
"rt @user indo ver as amigas que eu gosto e fazer um almocin ,amo tanto vsf",0
20 real pra passar a sexta,0
"Vc se produz , põe um baby Doll transparente preto, pedi uma pizza e espera o Crush..O cara chega, come a pizza, toma banho e dorme. Dia amanheceu frio da porra..Vc diz: vamos comprar besteiras e passar o dia juntos na cama assistindo filmes?
Não dá, hoje é folga dia de beber 😡",0
um total de 0 pessoas,0
"@user
- primeira impressão: metida de pocket
- nível de proximidade: não somos próximos
- gosto de você: sim
- considero: uma colega 
- onde conheci: kika
- pra ser honesto: reded é burro",0
"@user Putz, tocou  no Ponto célere pra destruir a mudança de cenário das janelas Intenacionais invertidas para nós, me preocupa demais...
pqp!",0
"rt @user sm inferno, empresa burra do caralho qual o teu problema????????????

 https://t.co/qncicriz9x",1
@user A contratação foi tão impactante na época que lembro de um amigo que torcia para o Fluminense e simplesmente virou Flamengo por causa dessa contratação,0
"coisa mais lindx desse mundo, vamos se comer?",1
rt @user cada vez que cê volta tem sabor de beijo novo,0
@user @user @user @user só falta ser o do século. até o eminem surra esse sem talento do caralho only jabá,1
"@user A FAlha pode entrevistar , já o Antagonista não pode.
Que lindo!
Bela democracia!
Depois tem a cara de pau de dizer que autoritário é o Bolsonaro.",1
queria saber  quem que doi o (a) fdp que ta falando merda  de mim q n e vdd,0
"920 na reda莽茫o por erro besta,, meu NARIZ TODO FUDIDO das ideia merda que eu tenho,, minha PELE parecendo um CHOKITO.... mas mesmo assim com um sorriso na cara COMO EU SOU UMA MENINA FORTE FORTE!!! admira莽茫o total... https://t.co/LVQoNpur6h",0
pique o gol que eu meti ontem na associação,0
"rt @user que eu saiba, ninguém https://t.co/ghwrlpwbo1",0
agora eu to empacada nessa merda pq essa filha da puta nao me responde kk foda-se nunca mais confio em ninguem,1
@user @user não compro mais copo com esse fdp,1
bem tranquila kkk,0
"esqueci a porra do óculos dnv,  passar o dia todo com dor de cabeça",0
"rt @user puta merda, enalteça o vitao🤤🤤🤤🤤🤤 https://t.co/owotiz4neq",0
tinha tudo pra dar errado. j,0
to puta c esse cara so pq ele teve a audacia de comparar fucking metallica com kpop,0
"@user ranço? vai se fuder, temos ódio de vagabundos como ele que tenta recrutar crianças.",1
"To estudando a história do Maranhão, e mds eu não lembro de mais nada. Inclusive to puto com o fato de que nós poderíamos ter sido colonizados pelos franceses mas as merdas dos portugueses os expulsaram. Já pensou nós Maranhenses falando francês? 

Eu ia ficar um NOOOOOJO",1
meu piercing vai dar queloide tenho certeza vai p merda to puta,1
".  ╭ ◜◝  ͡  ◜◝    ͡   ◜◝   ͡  ◝
(            véio                   )
(           ridículo              )
  ╰ ◟◞  ͜  ◟◞   ͜   ◟◞   ͜  ◞ 
                      O      O
                   o               o
                 °                      ° https://t.co/XmDKmS8vi1",1
rt @user cospe agora desgra莽ado https://t.co/v2flktrwfr,0
@user @user @user putinha aguente 3 kkkk socorrooo,1
"@user esse vagabundo não tem nada a perder.""o mais valioso ele perdeu a dignidade de ser um homem honesto.",1
homem é tudo inútil 0 paciência,0
mlq são josé dos campos está frio para um caralho! e ainda por cima está chovendo e ventando.. minha sinusite tá mt agradecida,1
@user final da tarde tá pronta só colar einn kkkk,0
rt @user porra caralho,1
carai q sexta foi essa pcr kkkkkkkkkkk viradao,0
"Algum conterrâneo brasileiro e morador de áreas com alto risco de incêndio em Portugal por aí? Quero conversar com vocês para uma notícia sobre a situação no momento. DMs abertas, obrigada! :)",0
"rt @user vôlei é uma bosta, tomar no cu",1
"uma coisa eu já ouvi de um amigo meu nunca tenha ingratidão com quem já te fortaleceu. essa é que é a verdade, verme não deixa saudade!",0
aí porra eu vivo batendo alguma parte do meu corpo em algum lugar da casa,0
rt @user alguém pode colocar essa foto no museu por favor? #mpn #nowunited #uniters https://t.co/kilcfcvhnu,0
se fosse eu já tinha cortado esse lixo no meio das perna dele com essa faca mesmo 🥰😍,0
"rt @user mano????? era só a pessoa não ser uma imbecil, tipo, porra quem quebra o ovo desse jeito??????? 

https://t.co/p4kaiofysn",1
@user @user o povo de la deve conhecer a gente como o casal de sapatao que vive brigando jdhdkdhdkdjd pqp,0
"no meio da festa e dentro de você, iá iá, essa desgraçada sabe o que fazer, iá iá, só mais uma cerveja e eu chego em você, iá iá",1
um açaí me deixaria muito feliz hoje,0
"essa é uma pequena thread de desabafo. eu já estou cansada do que chamam de “hate” na internet, de toda a militância desnecessária e da falta de espírito de todos vocês.",0
"porra hj eu n botei o pé na rua 
tédio é o nome",1
"o negócio é quase do lado da minha casa e tá uma demora da porra, que raivaaaaa",1
tira muita onda pqp,0
@user muito bom.,0
"Sou repórter Ramalhão JCT.Jornal de Cidade Tiradentes Greenwalt e americano honesto 
 SÓ BANDIDO OLHA CARA DESTE SÁFADOS DESTA PROSTITUTA DESTA VAGABUNDO DESTA VACA POLÍTICA E AUTORIDADES CORRUPTAS POEMA A VERDADE.G https://t.co/ul67N8G9kA",1
rt @user matéria asquerosa... repúdio! @user https://t.co/7wcq8jmakp,0
"e mais uma noite em claro eu passei, com medo da minha mente.",0
eu já nem perco meu tempo com esse povo q quer diminuir as conquistas da segunda geração pra enaltecer os fav... tô nessa vida desde 2009 e nunca passei tanta raiva qnto nesses últimos anos... não deveria ter me aprofundado nessa vida,0
"@user Pra quem tá falando de violência contra ""trabalhador"", o seguinte:
Geralmente (não tô falando q esse é o caso), madeireiro não tem patrão. Ele extrai, falsifica documento e vende. E também são os próprios que ameaçam e matam índios.

Podem rir a vontade sem peso na consciência.",0
"@user Puta merda, vale até apoiar o absurdo do imposto sobre o videogame para abastecer a narrativa caótica da imprensa!!!! Que LIXO!!!!",1
"gente eu preciso lavar esse cabelo, pqp",1
"Bolsonaro fala em 2017 que vídeo game é um crime, e hoje os gamers pagando pau pra ele por ele falar na possibilidade de baixar imposto sobre games https://t.co/UunZeqOGFe",0
rt @user eu sou mt feia é inacreditável alguém ser tão desprovida de beleza assim nenhum detalhezinho bonito nenhum,1
voces dois sao maravilhosos demais pqp https://t.co/9fapqzilz4,1
"rt @user fuder comigo n quer, agora fuder meu psicólogico quer fácil né",1
"em casa o tricolor carioca recebe o forte time do internacional, quem ganha?",0
"mood sextouu, até uma formiga me faz chora no dia de hoje",0
"rt @user odeio querer usar minhas coisas e n estarem comigo, j谩 fico emburrada j谩馃檮",0
"rt @user @user pqp, pq esse velho não morr* logo? https://t.co/fdgarzyhre",1
tamo@user de nove,0
vai com calma filhos cuidado !!,0
que matéria mas retardada,0
minha m茫e rindo pqp mulher n茫o tem gra莽a,0
"Caralho olha essa mudança, fudeu no tt só vai dar isso agora, e muitas garotas vão entrar em depressão pq sõ engordam na barriga e na cara...",1
@user kkkkkk nem a pau,0
@user @user Porra vc pede pra acabar com a discussão e provoca e são 3 mimizentas e lavradores contra 1... Aí é foda !!! Mas estou aqui... Vc par de estar gostando .. então vamos lá...,1
"Não vai rolar...
Deltan será afastado pelo CNNP, conforme já combinado com o Toffoli.
Esses caras se acham deuses, mesmo agindo como criminosos!",0
rt @user achar que é bonito ser feio é o único traço de minha personalidade,1
@user odeio? te mandei coisa no caralho do instagram e vc nem me respondeu,1
"rt @user estas bem enganado, a gaja mais linda está nesta foto https://t.co/wttaz0cvvt https://t.co/de2y85mf3u",0
meu deus falando nisso eu tenho que assistir han solo e não tem no caralho da netflix,0
"rt @user @user juro puta de linda, se precisares de alguma cena avisa",0
"minha casa muito bagunçada pqp, móvel pra todo lado",1
@user amélia....,0
@user @user e nisso são uns campeões. irritantes da porra.,1
"eu fui tão palhaça nesses últimos dias com toda a história do renjun, comeback do nct u que eu planejei inteiro, entre outras história da neocity, que agora vou só rir assim como as pessoas que tão por aí rindo enquanto eu sou palhaça, vou levar na boa e rir",0
@user  troxa mesmo,1
saudades apanhar a puta,1
rt @user caralho eu pensei que fosse o willa meu deus seu gato é idêntico ao meu gato https://t.co/6ci5tmwtci,0
rt @user porra essa chuva tem q parar,1
rt @user santiago esvox https://t.co/68ltrboyni,0
"fazer comida no forno é pura burrice,demora mil vezes mais do que fritando ou cozinhando na panela,gastando o dobro de gás,pqp pq minha mãe ainda insiste nisso",1
"gaga tá mais que certa de se afastar do twitter, essa fã base gringa é escrota demais, que tomem um tiro no cu esses otarios",1
@user pequenos incêndios por toda parte,0
rt @user essas menina do twiter que so fala de sexo e droga que ser conservadora quando o assunto e protituicão me poupe viu,1
rt @user porra é essa eu já tinha socado essa faca no cu desse maluco doente do caralho https://t.co/q6cactory3,1
"@user cala a sua boca idiota, queria saber como que eu te aguentei todo esse tempo",1
@user a divulgação de eletrocéfalo pesadíssima,0
"@user @user Sou paraibano e acho que vcs esquerdistas s茫o doentes e est茫o torcendo pro pa铆s dar errado. Voc锚 nem 茅 nordestino e tamb茅m n茫o t谩 nem a铆 pro nordeste, fica a铆 falando besteira",0
rt @user meu filho ⚡️😭 https://t.co/1vozampk7d,0
@user @user maior da historia? nao vi ninguem dizendo isso,0
paraíba do dindo .. 👏👊,0
"q puta d dor d barriga q tou a ter, gd nojo",0
parece um couve flor sla q roupa ridicula,1
"@user Nos conhecemos no tt, mas minha namorada da época me proibiu de falar com ela. Quando fiquei solteira voltamos a nos falar, que foi bem qnd tive que sair da casa da minha mãe pq ela não aceitava eu ser sapatão ai no primeiro dia na casa nova ficamos e dps moramos juntas até hj https://t.co/FxzDsHl89d",0
"@user ué,o luladrao não deixou tudo saneado?
ou só limpou os cofres públicos?",1
"rt @user tem umas meninas que ficam solteiras e parecem carne em promoção kkkk, se soubessem o quanto eh feio viuuu 🤦🏻‍♀️",1
